case_id,activity,timestamp,resource
CASE-0515,Sent Back for Correction,2025-04-10 15:09:26,Marcus Chen
CASE-0515,Reviewed,2025-04-10 19:49:08,Marcus Chen
CASE-0515,Approved,2025-04-11 19:15:05,Christopher Hall
CASE-0515,Completed,2025-04-11 21:32:54,Diana Vasquez
CASE-0516,Submitted,2025-03-27 12:55:00,Sarah Mitchell
CASE-0516,Reviewed,2025-03-27 18:41:44,Marcus Chen
CASE-0516,Approved,2025-03-29 08:16:52,Diana Vasquez
CASE-0516,Completed,2025-03-29 10:42:02,Diana Vasquez
CASE-0517,Submitted,2025-04-02 10:35:00,Kevin Nguyen
CASE-0517,Reviewed,2025-04-02 13:53:38,Rachel Goldman
CASE-0517,Approved,2025-04-03 11:49:10,Linda Park
CASE-0517,Completed,2025-04-03 13:13:19,Diana Vasquez
CASE-0518,Submitted,2025-04-03 15:44:00,Priya Sharma
CASE-0518,Reviewed,2025-04-03 18:28:00,Marcus Chen
CASE-0518,Sent Back for Correction,2025-04-03 21:53:00,Marcus Chen
CASE-0518,Reviewed,2025-04-04 02:29:45,Aisha Patel
CASE-0518,Approved,2025-04-05 12:31:09,Linda Park
CASE-0518,Completed,2025-04-05 16:59:00,Linda Park
CASE-0519,Submitted,2025-04-17 12:28:00,James Ortega
CASE-0519,Reviewed,2025-04-17 15:30:46,Marcus Chen
CASE-0519,Approved,2025-04-18 19:24:47,Diana Vasquez
CASE-0519,Completed,2025-04-18 23:20:48,Linda Park
CASE-0520,Submitted,2025-04-16 14:56:00,James Ortega
CASE-0520,Reviewed,2025-04-16 19:51:08,Rachel Goldman
CASE-0520,Approved,2025-04-18 07:59:21,Linda Park
CASE-0520,Completed,2025-04-18 09:35:12,Robert Dawson
CASE-0521,Submitted,2025-04-21 13:15:00,Kevin Nguyen
CASE-0521,Reviewed,2025-04-21 17:23:10,Rachel Goldman
CASE-0521,Approved,2025-04-23 02:29:22,Linda Park
CASE-0521,Completed,2025-04-23 07:10:32,Linda Park
CASE-0522,Submitted,2025-03-31 10:27:00,Sarah Mitchell
CASE-0522,Reviewed,2025-03-31 14:12:12,Rachel Goldman
CASE-0522,Approved,2025-04-01 21:20:17,Robert Dawson
CASE-0522,Completed,2025-04-02 01:57:10,Linda Park
CASE-0523,Submitted,2025-04-08 14:16:00,Priya Sharma
CASE-0523,Reviewed,2025-04-08 18:20:09,Aisha Patel
CASE-0523,Sent Back for Correction,2025-04-08 20:16:39,Aisha Patel
CASE-0523,Reviewed,2025-04-09 00:21:25,Rachel Goldman
CASE-0523,Approved,2025-04-10 03:52:12,Diana Vasquez
CASE-0523,Completed,2025-04-10 08:49:25,Diana Vasquez
CASE-0524,Submitted,2025-04-07 15:32:00,Sarah Mitchell
CASE-0524,Reviewed,2025-04-07 20:15:51,Tom Henderson
CASE-0524,Approved,2025-04-08 15:16:08,Robert Dawson
CASE-0524,Completed,2025-04-08 19:17:34,Linda Park
CASE-0525,Submitted,2025-03-28 09:28:00,Sarah Mitchell
CASE-0525,Reviewed,2025-03-28 12:47:59,Rachel Goldman
CASE-0525,Approved,2025-03-30 03:22:05,Linda Park
CASE-0525,Completed,2025-03-30 04:38:29,Robert Dawson
CASE-0526,Submitted,2025-03-24 10:01:00,Priya Sharma
CASE-0526,Reviewed,2025-03-24 15:47:41,Marcus Chen
CASE-0526,Approved,2025-03-26 10:10:40,Diana Vasquez
CASE-0526,Completed,2025-03-26 11:21:38,Robert Dawson
CASE-0527,Submitted,2025-04-07 09:14:00,Kevin Nguyen
CASE-0527,Reviewed,2025-04-07 12:59:51,Marcus Chen
CASE-0527,Sent Back for Correction,2025-04-07 16:39:06,Rachel Goldman
CASE-0527,Reviewed,2025-04-07 18:51:15,Tom Henderson
CASE-0527,Approved,2025-04-09 10:44:36,Diana Vasquez
CASE-0527,Completed,2025-04-09 12:27:45,Robert Dawson
CASE-0528,Submitted,2025-03-31 12:37:00,James Ortega
CASE-0528,Reviewed,2025-03-31 14:53:16,Rachel Goldman
CASE-0528,Approved,2025-04-02 03:39:14,Robert Dawson
CASE-0528,Completed,2025-04-02 06:29:46,Linda Park
CASE-0529,Submitted,2025-04-15 10:10:00,Sarah Mitchell
CASE-0529,Reviewed,2025-04-15 13:54:40,Rachel Goldman
CASE-0529,Approved,2025-04-16 13:25:48,Robert Dawson
CASE-0529,Completed,2025-04-16 15:22:20,Robert Dawson
CASE-0530,Submitted,2025-04-18 13:32:00,Kevin Nguyen
CASE-0530,Reviewed,2025-04-18 18:59:15,Marcus Chen
CASE-0530,Approved,2025-04-21 06:28:48,Linda Park
CASE-0530,Completed,2025-04-21 08:57:15,Diana Vasquez
CASE-0531,Submitted,2025-03-31 13:22:00,Kevin Nguyen
CASE-0531,Reviewed,2025-03-31 15:20:42,Aisha Patel
CASE-0531,Approved,2025-04-01 12:49:10,Linda Park
CASE-0531,Completed,2025-04-01 15:56:42,Robert Dawson
CASE-0532,Submitted,2025-04-16 08:55:00,Sarah Mitchell
CASE-0532,Reviewed,2025-04-16 12:00:10,Marcus Chen
CASE-0532,Approved,2025-04-17 11:27:58,Robert Dawson
CASE-0532,Completed,2025-04-17 16:52:25,Robert Dawson
CASE-0533,Submitted,2025-04-02 10:56:00,Kevin Nguyen
CASE-0533,Reviewed,2025-04-02 15:13:12,Rachel Goldman
CASE-0533,Sent Back for Correction,2025-04-02 16:53:23,Rachel Goldman
CASE-0533,Reviewed,2025-04-02 21:05:30,Marcus Chen
CASE-0533,Approved,2025-04-04 04:11:17,Diana Vasquez
CASE-0533,Completed,2025-04-04 08:29:37,Robert Dawson
CASE-0534,Submitted,2025-04-07 14:45:00,Kevin Nguyen
CASE-0534,Reviewed,2025-04-07 16:50:23,Marcus Chen
CASE-0534,Approved,2025-04-09 08:09:47,Diana Vasquez
CASE-0534,Completed,2025-04-09 12:45:55,Christopher Hall
CASE-0535,Submitted,2025-03-28 11:42:00,Priya Sharma
CASE-0535,Reviewed,2025-03-28 13:20:12,Marcus Chen
CASE-0535,Approved,2025-03-29 08:50:53,Linda Park
CASE-0535,Completed,2025-03-29 11:22:38,Robert Dawson
CASE-0536,Submitted,2025-04-03 11:49:00,Kevin Nguyen
CASE-0536,Reviewed,2025-04-03 17:14:36,Marcus Chen
CASE-0536,Approved,2025-04-04 20:44:45,Diana Vasquez
CASE-0536,Completed,2025-04-05 00:58:36,Linda Park
CASE-0537,Submitted,2025-03-28 13:39:00,Priya Sharma
CASE-0537,Reviewed,2025-03-28 17:28:23,Tom Henderson
CASE-0537,Approved,2025-03-31 00:20:42,Linda Park
CASE-0537,Completed,2025-03-31 03:54:51,Robert Dawson
CASE-0538,Submitted,2025-04-15 08:50:00,James Ortega
CASE-0538,Reviewed,2025-04-15 11:51:07,Rachel Goldman
CASE-0538,Approved,2025-04-16 16:02:21,Linda Park
CASE-0538,Completed,2025-04-16 19:46:23,Robert Dawson
CASE-0539,Submitted,2025-04-07 09:49:00,Priya Sharma
CASE-0539,Reviewed,2025-04-07 11:54:12,Rachel Goldman
CASE-0539,Approved,2025-04-08 22:21:08,Linda Park
CASE-0539,Completed,2025-04-08 23:44:18,Diana Vasquez
CASE-0540,Submitted,2025-04-03 12:54:00,Priya Sharma
CASE-0540,Reviewed,2025-04-03 15:29:52,Rachel Goldman
CASE-0540,Approved,2025-04-04 11:37:36,Linda Park
CASE-0540,Completed,2025-04-04 13:55:24,Robert Dawson
CASE-0541,Submitted,2025-03-27 12:01:00,Priya Sharma
CASE-0541,Reviewed,2025-03-27 14:11:07,Aisha Patel
CASE-0541,Sent Back for Correction,2025-03-27 16:32:58,Rachel Goldman
CASE-0541,Reviewed,2025-03-27 21:28:05,Marcus Chen
CASE-0541,Approved,2025-03-29 10:57:12,Linda Park
CASE-0541,Completed,2025-03-29 15:40:33,Robert Dawson
CASE-0542,Submitted,2025-04-02 11:37:00,James Ortega
CASE-0542,Reviewed,2025-04-02 14:01:30,Marcus Chen
CASE-0542,Sent Back for Correction,2025-04-02 17:53:57,Aisha Patel
CASE-0542,Reviewed,2025-04-02 21:14:52,Marcus Chen
CASE-0542,Approved,2025-04-03 16:51:27,Robert Dawson
CASE-0542,Completed,2025-04-03 17:58:46,Christopher Hall
CASE-0543,Submitted,2025-04-02 10:19:00,Sarah Mitchell
CASE-0543,Reviewed,2025-04-02 14:46:57,Marcus Chen
CASE-0543,Approved,2025-04-04 00:08:07,Diana Vasquez
CASE-0543,Completed,2025-04-04 03:17:12,Linda Park
CASE-0544,Submitted,2025-04-07 14:45:00,Kevin Nguyen
CASE-0544,Reviewed,2025-04-07 18:18:21,Tom Henderson
CASE-0544,Sent Back for Correction,2025-04-07 20:30:59,Tom Henderson
CASE-0544,Reviewed,2025-04-08 00:56:36,Rachel Goldman
CASE-0544,Approved,2025-04-09 01:39:24,Robert Dawson
CASE-0544,Completed,2025-04-09 04:20:57,Linda Park
CASE-0545,Submitted,2025-04-08 10:11:00,James Ortega
CASE-0545,Reviewed,2025-04-08 14:18:07,Rachel Goldman
CASE-0545,Sent Back for Correction,2025-04-08 17:32:57,Rachel Goldman
CASE-0545,Reviewed,2025-04-08 19:36:18,Aisha Patel
CASE-0545,Approved,2025-04-10 00:21:06,Christopher Hall
CASE-0545,Completed,2025-04-10 02:20:01,Christopher Hall
CASE-0546,Submitted,2025-03-31 10:45:00,Priya Sharma
CASE-0546,Reviewed,2025-03-31 15:01:01,Rachel Goldman
CASE-0546,Approved,2025-04-01 21:44:50,Christopher Hall
CASE-0546,Completed,2025-04-02 01:36:28,Linda Park
CASE-0547,Submitted,2025-04-07 14:11:00,James Ortega
CASE-0547,Reviewed,2025-04-07 18:40:54,Rachel Goldman
CASE-0547,Approved,2025-04-09 11:52:49,Robert Dawson
CASE-0547,Completed,2025-04-09 16:48:43,Robert Dawson
CASE-0548,Submitted,2025-04-01 17:46:00,Sarah Mitchell
CASE-0548,Reviewed,2025-04-01 23:09:04,Tom Henderson
CASE-0548,Approved,2025-04-03 02:19:11,Diana Vasquez
CASE-0548,Completed,2025-04-03 06:28:53,Linda Park
CASE-0549,Submitted,2025-04-10 14:00:00,Priya Sharma
CASE-0549,Reviewed,2025-04-10 16:59:07,Rachel Goldman
CASE-0549,Approved,2025-04-12 05:50:39,Diana Vasquez
CASE-0549,Completed,2025-04-12 07:57:46,Robert Dawson
CASE-0550,Submitted,2025-04-15 08:42:00,Priya Sharma
CASE-0550,Reviewed,2025-04-15 12:30:43,Rachel Goldman
CASE-0550,Approved,2025-04-16 12:17:39,Linda Park
CASE-0550,Completed,2025-04-16 13:46:23,Robert Dawson
CASE-0551,Submitted,2025-04-16 18:34:00,Sarah Mitchell
CASE-0551,Reviewed,2025-04-17 00:31:26,Marcus Chen
CASE-0551,Approved,2025-04-18 13:03:12,Diana Vasquez
CASE-0551,Completed,2025-04-18 17:28:19,Robert Dawson
CASE-0552,Submitted,2025-04-02 11:12:00,Priya Sharma
CASE-0552,Reviewed,2025-04-02 15:03:59,Tom Henderson
CASE-0552,Approved,2025-04-04 08:55:50,Diana Vasquez
CASE-0552,Completed,2025-04-04 10:54:14,Linda Park
CASE-0553,Submitted,2025-03-31 10:18:00,Priya Sharma
CASE-0553,Reviewed,2025-03-31 12:35:42,Marcus Chen
CASE-0553,Sent Back for Correction,2025-03-31 14:45:06,Marcus Chen
CASE-0553,Reviewed,2025-03-31 18:44:25,Rachel Goldman
CASE-0553,Approved,2025-04-01 23:11:58,Linda Park
CASE-0553,Completed,2025-04-02 03:50:01,Robert Dawson
CASE-0554,Submitted,2025-04-14 14:40:00,Priya Sharma
CASE-0554,Reviewed,2025-04-14 17:59:34,Aisha Patel
CASE-0554,Approved,2025-04-16 06:34:27,Robert Dawson
CASE-0554,Completed,2025-04-16 07:47:30,Linda Park
CASE-0555,Submitted,2025-04-04 10:30:00,Sarah Mitchell
CASE-0555,Reviewed,2025-04-04 12:57:16,Marcus Chen
CASE-0555,Approved,2025-04-05 16:29:52,Linda Park
CASE-0555,Completed,2025-04-05 20:39:21,Diana Vasquez
CASE-0556,Submitted,2025-04-10 15:16:00,Priya Sharma
CASE-0556,Reviewed,2025-04-10 19:31:33,Tom Henderson
CASE-0556,Approved,2025-04-12 04:54:02,Diana Vasquez
CASE-0556,Completed,2025-04-12 06:21:31,Robert Dawson
CASE-0557,Submitted,2025-04-21 12:34:00,Priya Sharma
CASE-0557,Reviewed,2025-04-21 17:58:18,Marcus Chen
CASE-0557,Approved,2025-04-23 04:37:03,Linda Park
CASE-0557,Completed,2025-04-23 08:31:37,Robert Dawson
CASE-0558,Submitted,2025-04-09 16:19:00,Sarah Mitchell
CASE-0558,Reviewed,2025-04-09 20:25:25,Marcus Chen
CASE-0558,Sent Back for Correction,2025-04-09 22:56:14,Rachel Goldman
CASE-0558,Reviewed,2025-04-10 03:55:56,Marcus Chen
CASE-0558,Approved,2025-04-11 11:57:17,Robert Dawson
CASE-0558,Completed,2025-04-11 16:34:52,Robert Dawson
CASE-0559,Submitted,2025-04-07 11:54:00,Sarah Mitchell
CASE-0559,Reviewed,2025-04-07 14:46:09,Rachel Goldman
CASE-0559,Sent Back for Correction,2025-04-07 17:05:32,Aisha Patel
CASE-0559,Reviewed,2025-04-07 20:45:57,Rachel Goldman
CASE-0559,Approved,2025-04-08 23:31:56,Robert Dawson
CASE-0559,Completed,2025-04-09 02:18:19,Robert Dawson
CASE-0560,Submitted,2025-04-10 14:57:00,James Ortega
CASE-0560,Reviewed,2025-04-10 17:19:38,Marcus Chen
CASE-0560,Sent Back for Correction,2025-04-10 19:43:14,Aisha Patel
CASE-0560,Reviewed,2025-04-10 23:36:25,Marcus Chen
CASE-0560,Approved,2025-04-12 07:24:25,Robert Dawson
CASE-0560,Completed,2025-04-12 11:12:33,Diana Vasquez
CASE-0561,Submitted,2025-04-09 12:17:00,Sarah Mitchell
CASE-0561,Reviewed,2025-04-09 15:00:05,Tom Henderson
CASE-0561,Approved,2025-04-11 03:26:56,Robert Dawson
CASE-0561,Completed,2025-04-11 05:39:59,Linda Park
CASE-0562,Submitted,2025-04-08 13:24:00,Priya Sharma
CASE-0562,Reviewed,2025-04-08 18:40:08,Rachel Goldman
CASE-0562,Sent Back for Correction,2025-04-08 20:14:27,Rachel Goldman
CASE-0562,Reviewed,2025-04-09 01:34:15,Aisha Patel
CASE-0562,Approved,2025-04-09 21:47:18,Diana Vasquez
CASE-0562,Completed,2025-04-09 23:30:52,Robert Dawson
CASE-0563,Submitted,2025-04-07 13:25:00,James Ortega
CASE-0563,Reviewed,2025-04-07 19:14:16,Rachel Goldman
CASE-0563,Approved,2025-04-08 13:27:03,Robert Dawson
CASE-0563,Completed,2025-04-08 16:28:48,Linda Park
CASE-0564,Submitted,2025-04-08 13:07:00,James Ortega
CASE-0564,Reviewed,2025-04-08 18:00:30,Rachel Goldman
CASE-0564,Approved,2025-04-10 11:18:28,Linda Park
CASE-0564,Completed,2025-04-10 15:53:38,Diana Vasquez
CASE-0565,Submitted,2025-04-21 10:23:00,Priya Sharma
CASE-0565,Reviewed,2025-04-21 15:11:14,Tom Henderson
CASE-0565,Approved,2025-04-22 16:24:53,Diana Vasquez
CASE-0565,Completed,2025-04-22 21:26:11,Linda Park
CASE-0566,Submitted,2025-04-17 13:18:00,James Ortega
CASE-0566,Reviewed,2025-04-17 17:33:00,Aisha Patel
CASE-0566,Sent Back for Correction,2025-04-17 21:02:35,Aisha Patel
CASE-0566,Reviewed,2025-04-18 03:13:31,Tom Henderson
CASE-0566,Approved,2025-04-19 10:14:05,Diana Vasquez
CASE-0566,Completed,2025-04-19 11:55:52,Robert Dawson
CASE-0567,Submitted,2025-04-07 14:43:00,Sarah Mitchell
CASE-0567,Reviewed,2025-04-07 18:06:27,Rachel Goldman
CASE-0567,Approved,2025-04-09 01:44:47,Robert Dawson
CASE-0567,Completed,2025-04-09 06:17:51,Linda Park
CASE-0568,Submitted,2025-04-03 11:13:00,James Ortega
CASE-0568,Reviewed,2025-04-03 15:46:22,Rachel Goldman
CASE-0568,Sent Back for Correction,2025-04-03 18:13:57,Rachel Goldman
CASE-0568,Reviewed,2025-04-03 20:00:44,Tom Henderson
CASE-0568,Approved,2025-04-04 22:24:33,Linda Park
CASE-0568,Completed,2025-04-05 02:40:05,Diana Vasquez
CASE-0569,Submitted,2025-04-07 12:10:00,Priya Sharma
CASE-0569,Reviewed,2025-04-07 16:18:05,Rachel Goldman
CASE-0569,Approved,2025-04-08 19:15:07,Robert Dawson
CASE-0569,Completed,2025-04-08 22:18:16,Linda Park
CASE-0570,Submitted,2025-04-08 13:00:00,Sarah Mitchell
CASE-0570,Reviewed,2025-04-08 18:13:18,Tom Henderson
CASE-0570,Approved,2025-04-10 05:05:50,Diana Vasquez
CASE-0570,Completed,2025-04-10 09:13:35,Robert Dawson
CASE-0571,Submitted,2025-04-07 10:19:00,James Ortega
CASE-0571,Reviewed,2025-04-07 12:06:47,Rachel Goldman
CASE-0571,Approved,2025-04-08 20:37:42,Linda Park
CASE-0571,Completed,2025-04-09 00:01:17,Robert Dawson
CASE-0572,Submitted,2025-04-16 11:05:00,Priya Sharma
CASE-0572,Reviewed,2025-04-16 14:31:42,Rachel Goldman
CASE-0572,Sent Back for Correction,2025-04-16 17:14:58,Aisha Patel
CASE-0572,Reviewed,2025-04-16 19:21:18,Marcus Chen
CASE-0572,Approved,2025-04-17 22:30:52,Linda Park
CASE-0572,Completed,2025-04-18 00:25:27,Robert Dawson
CASE-0573,Submitted,2025-04-21 16:48:00,James Ortega
CASE-0573,Reviewed,2025-04-21 21:22:04,Rachel Goldman
CASE-0573,Approved,2025-04-23 02:47:12,Linda Park
CASE-0573,Completed,2025-04-23 07:50:39,Linda Park
CASE-0574,Submitted,2025-04-16 15:25:00,Kevin Nguyen
CASE-0574,Reviewed,2025-04-16 18:50:04,Rachel Goldman
CASE-0574,Approved,2025-04-17 13:48:15,Diana Vasquez
CASE-0574,Completed,2025-04-17 15:57:54,Robert Dawson
CASE-0575,Submitted,2025-04-28 15:18:00,James Ortega
CASE-0575,Reviewed,2025-04-28 18:29:40,Rachel Goldman
CASE-0575,Approved,2025-04-30 10:54:58,Diana Vasquez
CASE-0575,Completed,2025-04-30 13:08:23,Christopher Hall
CASE-0576,Submitted,2025-04-02 11:17:00,James Ortega
CASE-0576,Reviewed,2025-04-02 14:23:33,Rachel Goldman
CASE-0576,Approved,2025-04-04 02:15:54,Linda Park
CASE-0576,Completed,2025-04-04 05:19:23,Christopher Hall
CASE-0577,Submitted,2025-04-16 08:06:00,Kevin Nguyen
CASE-0577,Reviewed,2025-04-16 11:20:57,Marcus Chen
CASE-0577,Sent Back for Correction,2025-04-16 14:21:08,Marcus Chen
CASE-0577,Reviewed,2025-04-16 17:57:15,Marcus Chen
CASE-0577,Approved,2025-04-17 19:49:58,Diana Vasquez
CASE-0577,Completed,2025-04-17 23:57:27,Christopher Hall
CASE-0578,Submitted,2025-04-10 13:59:00,Sarah Mitchell
CASE-0578,Reviewed,2025-04-10 19:44:21,Rachel Goldman
CASE-0578,Sent Back for Correction,2025-04-10 22:58:00,Rachel Goldman
CASE-0578,Reviewed,2025-04-11 02:31:10,Aisha Patel
CASE-0578,Approved,2025-04-12 02:10:52,Linda Park
CASE-0578,Completed,2025-04-12 05:47:48,Diana Vasquez
CASE-0579,Submitted,2025-04-14 13:18:00,Sarah Mitchell
CASE-0579,Reviewed,2025-04-14 16:18:23,Tom Henderson
CASE-0579,Approved,2025-04-16 07:52:53,Diana Vasquez
CASE-0579,Completed,2025-04-16 12:26:47,Linda Park
CASE-0580,Submitted,2025-04-21 14:33:00,Kevin Nguyen
CASE-0580,Reviewed,2025-04-21 17:53:09,Tom Henderson
CASE-0580,Approved,2025-04-23 02:07:37,Linda Park
CASE-0580,Completed,2025-04-23 04:28:38,Christopher Hall
CASE-0581,Submitted,2025-04-11 13:17:00,Priya Sharma
CASE-0581,Reviewed,2025-04-11 15:29:46,Aisha Patel
CASE-0581,Approved,2025-04-13 22:02:27,Diana Vasquez
CASE-0581,Completed,2025-04-14 00:14:10,Robert Dawson
CASE-0582,Submitted,2025-04-25 17:56:00,Priya Sharma
CASE-0582,Reviewed,2025-04-25 23:28:56,Tom Henderson
CASE-0582,Approved,2025-04-28 10:42:54,Linda Park
CASE-0582,Completed,2025-04-28 14:59:29,Linda Park
CASE-0583,Submitted,2025-04-10 12:27:00,Sarah Mitchell
CASE-0583,Reviewed,2025-04-10 16:18:34,Rachel Goldman
CASE-0583,Approved,2025-04-11 20:03:05,Robert Dawson
CASE-0583,Completed,2025-04-11 22:34:38,Linda Park
CASE-0584,Submitted,2025-04-30 11:38:00,Kevin Nguyen
CASE-0584,Reviewed,2025-04-30 16:53:25,Tom Henderson
CASE-0584,Sent Back for Correction,2025-04-30 18:35:23,Marcus Chen
CASE-0584,Reviewed,2025-04-30 22:51:07,Marcus Chen
CASE-0584,Approved,2025-05-02 09:24:08,Robert Dawson
CASE-0584,Completed,2025-05-02 14:18:03,Robert Dawson
CASE-0585,Submitted,2025-04-17 12:49:00,Priya Sharma
CASE-0585,Reviewed,2025-04-17 18:21:10,Rachel Goldman
CASE-0585,Sent Back for Correction,2025-04-17 20:54:40,Rachel Goldman
CASE-0585,Reviewed,2025-04-18 00:46:32,Rachel Goldman
CASE-0585,Approved,2025-04-19 17:33:50,Linda Park
CASE-0585,Completed,2025-04-19 18:53:26,Diana Vasquez
CASE-0586,Submitted,2025-04-07 18:03:00,Sarah Mitchell
CASE-0586,Reviewed,2025-04-07 22:40:04,Rachel Goldman
CASE-0586,Approved,2025-04-09 01:22:15,Robert Dawson
CASE-0586,Completed,2025-04-09 03:10:54,Diana Vasquez
CASE-0587,Submitted,2025-04-09 17:14:00,James Ortega
CASE-0587,Reviewed,2025-04-09 20:37:42,Aisha Patel
CASE-0587,Approved,2025-04-10 17:34:19,Diana Vasquez
CASE-0587,Completed,2025-04-10 22:49:18,Linda Park
CASE-0588,Submitted,2025-04-17 08:01:00,Priya Sharma
CASE-0588,Reviewed,2025-04-17 10:55:50,Rachel Goldman
CASE-0588,Sent Back for Correction,2025-04-17 13:43:09,Tom Henderson
CASE-0588,Reviewed,2025-04-17 18:19:55,Tom Henderson
CASE-0588,Approved,2025-04-19 01:00:30,Robert Dawson
CASE-0588,Completed,2025-04-19 03:30:43,Linda Park
CASE-0589,Submitted,2025-04-14 12:17:00,Kevin Nguyen
CASE-0589,Reviewed,2025-04-14 15:03:11,Rachel Goldman
CASE-0589,Approved,2025-04-16 02:11:05,Linda Park
CASE-0589,Completed,2025-04-16 06:13:24,Christopher Hall
CASE-0590,Submitted,2025-04-21 10:08:00,Priya Sharma
CASE-0590,Reviewed,2025-04-21 11:49:30,Marcus Chen
CASE-0590,Approved,2025-04-22 11:30:42,Robert Dawson
CASE-0590,Completed,2025-04-22 14:37:26,Robert Dawson
CASE-0591,Submitted,2025-04-07 11:27:00,Priya Sharma
CASE-0591,Reviewed,2025-04-07 14:30:34,Rachel Goldman
CASE-0591,Approved,2025-04-08 17:02:39,Linda Park
CASE-0591,Completed,2025-04-08 19:06:11,Robert Dawson
CASE-0592,Submitted,2025-04-11 15:29:00,Priya Sharma
CASE-0592,Reviewed,2025-04-11 17:44:29,Marcus Chen
CASE-0592,Sent Back for Correction,2025-04-11 20:17:10,Rachel Goldman
CASE-0592,Reviewed,2025-04-12 01:13:13,Marcus Chen
CASE-0592,Approved,2025-04-14 01:16:03,Robert Dawson
CASE-0592,Completed,2025-04-14 05:21:12,Diana Vasquez
CASE-0593,Submitted,2025-04-16 18:31:00,Kevin Nguyen
CASE-0593,Reviewed,2025-04-16 22:44:26,Marcus Chen
CASE-0593,Approved,2025-04-17 21:45:42,Diana Vasquez
CASE-0593,Completed,2025-04-18 01:00:24,Robert Dawson
CASE-0594,Submitted,2025-04-15 11:43:00,Sarah Mitchell
CASE-0594,Reviewed,2025-04-15 17:12:22,Tom Henderson
CASE-0594,Approved,2025-04-16 16:05:54,Diana Vasquez
CASE-0594,Completed,2025-04-16 18:06:22,Robert Dawson
CASE-0595,Submitted,2025-04-14 11:13:00,Sarah Mitchell
CASE-0595,Reviewed,2025-04-14 14:24:48,Rachel Goldman
CASE-0595,Approved,2025-04-16 07:20:37,Robert Dawson
CASE-0595,Completed,2025-04-16 09:01:39,Robert Dawson
CASE-0596,Submitted,2025-04-24 12:38:00,Priya Sharma
CASE-0596,Reviewed,2025-04-24 15:56:51,Rachel Goldman
CASE-0596,Approved,2025-04-26 05:26:02,Robert Dawson
CASE-0596,Completed,2025-04-26 09:24:22,Linda Park
CASE-0597,Submitted,2025-04-18 14:17:00,Sarah Mitchell
CASE-0597,Reviewed,2025-04-18 15:49:22,Tom Henderson
CASE-0597,Approved,2025-04-20 21:46:04,Diana Vasquez
CASE-0597,Completed,2025-04-21 00:07:31,Christopher Hall
CASE-0598,Submitted,2025-04-07 12:37:00,Priya Sharma
CASE-0598,Reviewed,2025-04-07 16:44:51,Marcus Chen
CASE-0598,Approved,2025-04-08 22:33:21,Robert Dawson
CASE-0598,Completed,2025-04-09 00:05:52,Linda Park
CASE-0599,Submitted,2025-04-10 14:06:00,James Ortega
CASE-0599,Reviewed,2025-04-10 16:26:47,Tom Henderson
CASE-0599,Approved,2025-04-11 12:24:45,Diana Vasquez
CASE-0599,Completed,2025-04-11 15:51:09,Christopher Hall
CASE-0600,Submitted,2025-04-23 14:08:00,Kevin Nguyen
CASE-0600,Reviewed,2025-04-23 18:56:57,Rachel Goldman
CASE-0600,Approved,2025-04-25 11:56:10,Robert Dawson
CASE-0600,Completed,2025-04-25 14:53:26,Robert Dawson
CASE-0601,Submitted,2025-04-14 12:14:00,Kevin Nguyen
CASE-0601,Reviewed,2025-04-14 16:01:36,Marcus Chen
CASE-0601,Sent Back for Correction,2025-04-14 18:11:47,Rachel Goldman
CASE-0601,Reviewed,2025-04-14 23:05:01,Rachel Goldman
CASE-0601,Approved,2025-04-16 13:18:08,Linda Park
CASE-0601,Completed,2025-04-16 15:12:45,Diana Vasquez
CASE-0602,Submitted,2025-04-18 10:45:00,James Ortega
CASE-0602,Reviewed,2025-04-18 13:38:52,Rachel Goldman
CASE-0602,Sent Back for Correction,2025-04-18 16:47:49,Marcus Chen
CASE-0602,Reviewed,2025-04-18 20:30:55,Marcus Chen
CASE-0602,Approved,2025-04-21 10:19:51,Robert Dawson
CASE-0602,Completed,2025-04-21 14:49:44,Robert Dawson
CASE-0603,Submitted,2025-04-25 09:12:00,Sarah Mitchell
CASE-0603,Reviewed,2025-04-25 14:28:54,Rachel Goldman
CASE-0603,Sent Back for Correction,2025-04-25 18:03:32,Aisha Patel
CASE-0603,Reviewed,2025-04-25 21:09:07,Rachel Goldman
CASE-0603,Approved,2025-04-28 09:29:34,Robert Dawson
CASE-0603,Completed,2025-04-28 13:34:31,Robert Dawson
CASE-0604,Submitted,2025-04-18 11:52:00,Priya Sharma
CASE-0604,Reviewed,2025-04-18 15:12:22,Marcus Chen
CASE-0604,Sent Back for Correction,2025-04-18 17:02:16,Rachel Goldman
CASE-0604,Reviewed,2025-04-18 18:53:19,Rachel Goldman
CASE-0604,Approved,2025-04-20 20:42:49,Diana Vasquez
CASE-0604,Completed,2025-04-20 23:03:50,Robert Dawson
CASE-0605,Submitted,2025-04-28 17:20:00,James Ortega
CASE-0605,Reviewed,2025-04-28 22:15:11,Rachel Goldman
CASE-0605,Approved,2025-04-30 04:01:03,Robert Dawson
CASE-0605,Completed,2025-04-30 06:37:38,Diana Vasquez
CASE-0606,Submitted,2025-04-22 10:09:00,Priya Sharma
CASE-0606,Reviewed,2025-04-22 13:10:28,Marcus Chen
CASE-0606,Approved,2025-04-24 01:33:37,Diana Vasquez
CASE-0606,Completed,2025-04-24 03:20:56,Christopher Hall
